id,horario_id,persona_id,fecha,created_at,updated_at
53882,50012,50033,2009-05-26,2009-05-27 01:55:08 UTC,2009-05-27 01:55:08 UTC
53883,50012,50045,2009-05-26,2009-05-27 01:55:13 UTC,2009-05-27 01:55:13 UTC
53884,50012,50049,2009-05-26,2009-05-27 01:55:19 UTC,2009-05-27 01:55:19 UTC
53885,50012,51021,2009-05-26,2009-05-27 01:55:29 UTC,2009-05-27 01:55:29 UTC
53886,50012,50826,2009-05-26,2009-05-27 01:56:19 UTC,2009-05-27 01:56:19 UTC
53887,50012,50047,2009-05-26,2009-05-27 01:56:47 UTC,2009-05-27 01:56:47 UTC
53922,50012,50667,2009-05-28,2009-05-29 01:20:12 UTC,2009-05-29 01:20:12 UTC
53923,50012,50712,2009-05-28,2009-05-29 01:20:12 UTC,2009-05-29 01:20:12 UTC
53924,50012,50349,2009-05-28,2009-05-29 01:20:12 UTC,2009-05-29 01:20:12 UTC
53925,50012,50049,2009-05-28,2009-05-29 01:20:12 UTC,2009-05-29 01:20:12 UTC
53926,50012,51047,2009-05-28,2009-05-29 01:20:12 UTC,2009-05-29 01:20:12 UTC
53927,50012,50826,2009-05-28,2009-05-29 01:20:12 UTC,2009-05-29 01:20:12 UTC
53928,50012,50618,2009-05-28,2009-05-29 01:20:12 UTC,2009-05-29 01:20:12 UTC
53929,50012,50696,2009-05-28,2009-05-29 01:20:12 UTC,2009-05-29 01:20:12 UTC
53954,50012,50033,2009-05-29,2009-05-30 02:30:57 UTC,2009-05-30 02:30:57 UTC
53955,50012,50045,2009-05-29,2009-05-30 02:30:57 UTC,2009-05-30 02:30:57 UTC
53956,50012,51021,2009-05-29,2009-05-30 02:30:57 UTC,2009-05-30 02:30:57 UTC
53957,50012,50712,2009-05-29,2009-05-30 02:30:57 UTC,2009-05-30 02:30:57 UTC
53958,50012,50464,2009-05-29,2009-05-30 02:30:57 UTC,2009-05-30 02:30:57 UTC
53959,50012,50076,2009-05-29,2009-05-30 02:30:57 UTC,2009-05-30 02:30:57 UTC
54039,50012,50033,2009-06-02,2009-06-04 23:55:30 UTC,2009-06-04 23:55:30 UTC
54040,50012,50809,2009-06-02,2009-06-04 23:55:33 UTC,2009-06-04 23:55:33 UTC
54041,50012,51021,2009-06-02,2009-06-04 23:55:33 UTC,2009-06-04 23:55:33 UTC
54042,50012,50712,2009-06-02,2009-06-04 23:55:33 UTC,2009-06-04 23:55:33 UTC
54043,50012,50279,2009-06-02,2009-06-04 23:55:33 UTC,2009-06-04 23:55:33 UTC
54044,50012,50667,2009-06-04,2009-06-05 01:43:42 UTC,2009-06-05 01:43:42 UTC
54045,50012,50617,2009-06-04,2009-06-05 01:43:42 UTC,2009-06-05 01:43:42 UTC
54046,50012,51047,2009-06-04,2009-06-05 01:43:42 UTC,2009-06-05 01:43:42 UTC
54047,50012,50618,2009-06-04,2009-06-05 01:43:42 UTC,2009-06-05 01:43:42 UTC
54081,50012,50033,2009-06-05,2009-06-06 02:57:18 UTC,2009-06-06 02:57:18 UTC
54082,50012,50007,2009-06-05,2009-06-06 02:57:18 UTC,2009-06-06 02:57:18 UTC
54083,50012,50018,2009-06-05,2009-06-06 02:57:18 UTC,2009-06-06 02:57:18 UTC
54084,50012,50054,2009-06-05,2009-06-06 02:57:18 UTC,2009-06-06 02:57:18 UTC
54085,50012,50279,2009-06-05,2009-06-06 02:57:18 UTC,2009-06-06 02:57:18 UTC
54144,50012,50099,2009-06-08,2009-06-09 01:34:20 UTC,2009-06-09 01:34:20 UTC
54145,50012,50049,2009-06-08,2009-06-09 01:34:20 UTC,2009-06-09 01:34:20 UTC
54146,50012,51226,2009-06-08,2009-06-09 01:34:20 UTC,2009-06-09 01:34:20 UTC
54147,50012,50617,2009-06-08,2009-06-09 01:34:20 UTC,2009-06-09 01:34:20 UTC
54148,50012,51047,2009-06-08,2009-06-09 01:34:20 UTC,2009-06-09 01:34:20 UTC
54149,50012,50074,2009-06-08,2009-06-09 01:34:20 UTC,2009-06-09 01:34:20 UTC
54150,50012,50618,2009-06-08,2009-06-09 01:34:20 UTC,2009-06-09 01:34:20 UTC
54163,50012,50033,2009-06-04,2009-06-09 16:39:12 UTC,2009-06-09 16:39:12 UTC
54164,50012,50349,2009-06-04,2009-06-09 16:39:12 UTC,2009-06-09 16:39:12 UTC
54165,50012,51161,2009-06-04,2009-06-09 16:39:12 UTC,2009-06-09 16:39:12 UTC
54166,50012,50049,2009-06-04,2009-06-09 16:39:12 UTC,2009-06-09 16:39:12 UTC
54167,50012,51226,2009-06-04,2009-06-09 16:39:12 UTC,2009-06-09 16:39:12 UTC
54191,50012,50033,2009-06-09,2009-06-10 01:50:47 UTC,2009-06-10 01:50:47 UTC
54192,50012,50099,2009-06-09,2009-06-10 01:50:47 UTC,2009-06-10 01:50:47 UTC
54193,50012,50045,2009-06-09,2009-06-10 01:50:47 UTC,2009-06-10 01:50:47 UTC
54194,50012,51021,2009-06-09,2009-06-10 01:50:47 UTC,2009-06-10 01:50:47 UTC
54195,50012,50712,2009-06-09,2009-06-10 01:50:47 UTC,2009-06-10 01:50:47 UTC
54196,50012,50668,2009-06-09,2009-06-10 01:50:47 UTC,2009-06-10 01:50:47 UTC
54197,50012,50047,2009-06-09,2009-06-10 01:50:47 UTC,2009-06-10 01:50:47 UTC
54198,50012,50049,2009-06-09,2009-06-10 01:50:47 UTC,2009-06-10 01:50:47 UTC
54248,50012,50099,2009-06-11,2009-06-12 01:13:23 UTC,2009-06-12 01:13:23 UTC
54249,50012,50667,2009-06-11,2009-06-12 01:13:23 UTC,2009-06-12 01:13:23 UTC
54250,50012,50809,2009-06-11,2009-06-12 01:13:23 UTC,2009-06-12 01:13:23 UTC
54251,50012,50049,2009-06-11,2009-06-12 01:13:23 UTC,2009-06-12 01:13:23 UTC
54252,50012,51226,2009-06-11,2009-06-12 01:13:23 UTC,2009-06-12 01:13:23 UTC
54253,50012,50617,2009-06-11,2009-06-12 01:13:23 UTC,2009-06-12 01:13:23 UTC
54254,50012,51047,2009-06-11,2009-06-12 01:13:23 UTC,2009-06-12 01:13:23 UTC
54255,50012,50074,2009-06-11,2009-06-12 01:13:23 UTC,2009-06-12 01:13:23 UTC
54256,50012,50618,2009-06-11,2009-06-12 01:13:23 UTC,2009-06-12 01:13:23 UTC
54299,50012,50033,2009-06-12,2009-06-16 15:38:46 UTC,2009-06-16 15:38:46 UTC
54300,50012,50099,2009-06-12,2009-06-16 15:38:46 UTC,2009-06-16 15:38:46 UTC
54301,50012,50045,2009-06-12,2009-06-16 15:38:46 UTC,2009-06-16 15:38:46 UTC
54302,50012,50809,2009-06-12,2009-06-16 15:38:46 UTC,2009-06-16 15:38:46 UTC
54303,50012,50712,2009-06-12,2009-06-16 15:38:46 UTC,2009-06-16 15:38:46 UTC
54304,50012,50049,2009-06-12,2009-06-16 15:38:46 UTC,2009-06-16 15:38:46 UTC
54305,50012,50618,2009-06-12,2009-06-16 15:38:46 UTC,2009-06-16 15:38:46 UTC
54306,50012,50279,2009-06-12,2009-06-16 15:38:46 UTC,2009-06-16 15:38:46 UTC
54325,50012,50033,2009-06-16,2009-06-17 01:38:57 UTC,2009-06-17 01:38:57 UTC
54326,50012,50099,2009-06-16,2009-06-17 01:38:58 UTC,2009-06-17 01:38:58 UTC
54327,50012,50045,2009-06-16,2009-06-17 01:38:58 UTC,2009-06-17 01:38:58 UTC
54328,50012,50809,2009-06-16,2009-06-17 01:38:58 UTC,2009-06-17 01:38:58 UTC
54329,50012,50712,2009-06-16,2009-06-17 01:38:58 UTC,2009-06-17 01:38:58 UTC
54330,50012,50617,2009-06-16,2009-06-17 01:38:58 UTC,2009-06-17 01:38:58 UTC
54331,50012,50054,2009-06-16,2009-06-17 01:38:58 UTC,2009-06-17 01:38:58 UTC
54383,50012,50099,2009-06-18,2009-06-19 01:28:34 UTC,2009-06-19 01:28:34 UTC
54384,50012,51161,2009-06-18,2009-06-19 01:28:34 UTC,2009-06-19 01:28:34 UTC
54385,50012,51226,2009-06-18,2009-06-19 01:28:34 UTC,2009-06-19 01:28:34 UTC
54386,50012,50617,2009-06-18,2009-06-19 01:28:34 UTC,2009-06-19 01:28:34 UTC
54387,50012,50618,2009-06-18,2009-06-19 01:28:34 UTC,2009-06-19 01:28:34 UTC
54420,50012,50033,2009-06-19,2009-06-20 16:45:12 UTC,2009-06-20 16:45:12 UTC
54421,50012,50045,2009-06-19,2009-06-20 16:45:12 UTC,2009-06-20 16:45:12 UTC
54422,50012,50712,2009-06-19,2009-06-20 16:45:12 UTC,2009-06-20 16:45:12 UTC
54423,50012,50018,2009-06-19,2009-06-20 16:45:12 UTC,2009-06-20 16:45:12 UTC
54424,50012,50618,2009-06-19,2009-06-20 16:45:12 UTC,2009-06-20 16:45:12 UTC
54482,50012,50033,2009-06-23,2009-06-24 01:13:03 UTC,2009-06-24 01:13:03 UTC
54483,50012,50045,2009-06-23,2009-06-24 01:13:03 UTC,2009-06-24 01:13:03 UTC
54484,50012,50809,2009-06-23,2009-06-24 01:13:03 UTC,2009-06-24 01:13:03 UTC
54485,50012,50712,2009-06-23,2009-06-24 01:13:03 UTC,2009-06-24 01:13:03 UTC
54486,50012,50279,2009-06-23,2009-06-24 01:13:03 UTC,2009-06-24 01:13:03 UTC
54548,50012,51021,2009-06-25,2009-06-26 01:24:51 UTC,2009-06-26 01:24:51 UTC
54549,50012,50349,2009-06-25,2009-06-26 01:24:52 UTC,2009-06-26 01:24:52 UTC
54550,50012,51226,2009-06-25,2009-06-26 01:24:52 UTC,2009-06-26 01:24:52 UTC
54551,50012,51047,2009-06-25,2009-06-26 01:24:52 UTC,2009-06-26 01:24:52 UTC
54552,50012,50618,2009-06-25,2009-06-26 01:24:52 UTC,2009-06-26 01:24:52 UTC
54595,50012,50099,2009-06-22,2009-06-27 19:24:16 UTC,2009-06-27 19:24:16 UTC
54596,50012,50667,2009-06-22,2009-06-27 19:24:16 UTC,2009-06-27 19:24:16 UTC
54597,50012,50712,2009-06-22,2009-06-27 19:24:16 UTC,2009-06-27 19:24:16 UTC
54598,50012,51161,2009-06-22,2009-06-27 19:24:16 UTC,2009-06-27 19:24:16 UTC
54599,50012,51226,2009-06-22,2009-06-27 19:24:16 UTC,2009-06-27 19:24:16 UTC
54600,50012,50617,2009-06-22,2009-06-27 19:24:16 UTC,2009-06-27 19:24:16 UTC
54601,50012,50074,2009-06-22,2009-06-27 19:24:16 UTC,2009-06-27 19:24:16 UTC
54602,50012,50618,2009-06-22,2009-06-27 19:24:16 UTC,2009-06-27 19:24:16 UTC
54603,50012,50054,2009-06-22,2009-06-27 19:24:16 UTC,2009-06-27 19:24:16 UTC
54604,50012,50618,2009-06-23,2009-06-27 19:26:51 UTC,2009-06-27 19:26:51 UTC
54605,50012,50033,2009-06-26,2009-06-27 19:29:27 UTC,2009-06-27 19:29:27 UTC
54606,50012,50007,2009-06-26,2009-06-27 19:29:27 UTC,2009-06-27 19:29:27 UTC
54607,50012,51021,2009-06-26,2009-06-27 19:29:27 UTC,2009-06-27 19:29:27 UTC
54608,50012,50712,2009-06-26,2009-06-27 19:29:27 UTC,2009-06-27 19:29:27 UTC
54609,50012,50617,2009-06-26,2009-06-27 19:29:27 UTC,2009-06-27 19:29:27 UTC
54610,50012,50018,2009-06-26,2009-06-27 19:29:27 UTC,2009-06-27 19:29:27 UTC
54611,50012,50279,2009-06-26,2009-06-27 19:29:27 UTC,2009-06-27 19:29:27 UTC
54625,50012,50667,2009-06-29,2009-06-29 22:18:54 UTC,2009-06-29 22:18:54 UTC
54626,50012,51226,2009-06-29,2009-06-29 22:18:54 UTC,2009-06-29 22:18:54 UTC
54627,50012,51047,2009-06-29,2009-06-29 22:18:54 UTC,2009-06-29 22:18:54 UTC
54628,50012,50074,2009-06-29,2009-06-29 22:18:55 UTC,2009-06-29 22:18:55 UTC
54708,50012,50033,2009-06-30,2009-07-02 23:28:27 UTC,2009-07-02 23:28:27 UTC
54709,50012,50045,2009-06-30,2009-07-02 23:28:27 UTC,2009-07-02 23:28:27 UTC
54710,50012,51021,2009-06-30,2009-07-02 23:28:27 UTC,2009-07-02 23:28:27 UTC
54711,50012,50712,2009-06-30,2009-07-02 23:28:27 UTC,2009-07-02 23:28:27 UTC
54712,50012,50279,2009-06-30,2009-07-02 23:28:27 UTC,2009-07-02 23:28:27 UTC
54713,50012,50930,2009-07-02,2009-07-03 01:38:10 UTC,2009-07-03 01:38:10 UTC
54714,50012,50094,2009-07-02,2009-07-03 01:38:10 UTC,2009-07-03 01:38:10 UTC
54715,50012,51226,2009-07-02,2009-07-03 01:38:10 UTC,2009-07-03 01:38:10 UTC
54716,50012,51047,2009-07-02,2009-07-03 01:38:10 UTC,2009-07-03 01:38:10 UTC
54717,50012,50618,2009-07-02,2009-07-03 01:38:11 UTC,2009-07-03 01:38:11 UTC
54793,50012,50712,2009-07-07,2009-07-08 02:02:49 UTC,2009-07-08 02:02:49 UTC
54794,50012,50018,2009-07-07,2009-07-08 02:02:53 UTC,2009-07-08 02:02:53 UTC
54795,50012,50054,2009-07-07,2009-07-08 02:03:06 UTC,2009-07-08 02:03:06 UTC
54796,50012,51226,2009-07-07,2009-07-08 02:03:11 UTC,2009-07-08 02:03:11 UTC
54797,50012,51021,2009-07-07,2009-07-08 02:03:16 UTC,2009-07-08 02:03:16 UTC
54798,50012,50045,2009-07-07,2009-07-08 02:03:28 UTC,2009-07-08 02:03:28 UTC
54799,50012,50279,2009-07-07,2009-07-08 02:03:41 UTC,2009-07-08 02:03:41 UTC
54836,50012,50007,2009-07-10,2009-07-11 01:47:36 UTC,2009-07-11 01:47:36 UTC
54837,50012,50045,2009-07-10,2009-07-11 01:47:36 UTC,2009-07-11 01:47:36 UTC
54838,50012,51021,2009-07-10,2009-07-11 01:47:36 UTC,2009-07-11 01:47:36 UTC
54839,50012,50712,2009-07-10,2009-07-11 01:47:36 UTC,2009-07-11 01:47:36 UTC
54840,50012,50047,2009-07-10,2009-07-11 01:47:37 UTC,2009-07-11 01:47:37 UTC
54841,50012,50018,2009-07-10,2009-07-11 01:47:37 UTC,2009-07-11 01:47:37 UTC
54842,50012,50618,2009-07-10,2009-07-11 01:47:37 UTC,2009-07-11 01:47:37 UTC
54843,50012,50054,2009-07-10,2009-07-11 01:47:37 UTC,2009-07-11 01:47:37 UTC
54891,50012,50667,2009-07-06,2009-07-13 18:26:15 UTC,2009-07-13 18:26:15 UTC
54894,50012,51226,2009-07-06,2009-07-13 18:26:15 UTC,2009-07-13 18:26:15 UTC
54897,50012,50074,2009-07-06,2009-07-13 18:26:15 UTC,2009-07-13 18:26:15 UTC
54963,50012,51021,2009-07-13,2009-07-14 03:00:51 UTC,2009-07-14 03:00:51 UTC
54966,50012,51161,2009-07-13,2009-07-14 03:00:51 UTC,2009-07-14 03:00:51 UTC
54969,50012,51226,2009-07-13,2009-07-14 03:00:51 UTC,2009-07-14 03:00:51 UTC
54972,50012,50074,2009-07-13,2009-07-14 03:00:51 UTC,2009-07-14 03:00:51 UTC
54975,50012,50618,2009-07-13,2009-07-14 03:00:51 UTC,2009-07-14 03:00:51 UTC
55101,50012,50045,2009-07-15,2009-07-15 02:04:44 UTC,2009-07-15 02:04:44 UTC
55104,50012,51021,2009-07-15,2009-07-15 02:04:44 UTC,2009-07-15 02:04:44 UTC
55107,50012,50712,2009-07-15,2009-07-15 02:04:44 UTC,2009-07-15 02:04:44 UTC
55110,50012,50047,2009-07-15,2009-07-15 02:04:44 UTC,2009-07-15 02:04:44 UTC
55113,50012,50018,2009-07-15,2009-07-15 02:04:44 UTC,2009-07-15 02:04:44 UTC
55413,50012,51161,2009-07-16,2009-07-20 18:22:59 UTC,2009-07-20 18:22:59 UTC
55416,50012,51226,2009-07-16,2009-07-20 18:22:59 UTC,2009-07-20 18:22:59 UTC
55419,50012,50074,2009-07-16,2009-07-20 18:22:59 UTC,2009-07-20 18:22:59 UTC
55422,50012,50033,2009-07-17,2009-07-20 18:27:51 UTC,2009-07-20 18:27:51 UTC
55425,50012,50045,2009-07-17,2009-07-20 18:27:56 UTC,2009-07-20 18:27:56 UTC
55428,50012,50712,2009-07-17,2009-07-20 18:27:56 UTC,2009-07-20 18:27:56 UTC
55431,50012,50018,2009-07-17,2009-07-20 18:27:56 UTC,2009-07-20 18:27:56 UTC
55434,50012,50054,2009-07-17,2009-07-20 18:27:56 UTC,2009-07-20 18:27:56 UTC
55593,50012,50712,2009-07-21,2009-07-22 16:49:12 UTC,2009-07-22 16:49:12 UTC
55596,50012,50279,2009-07-21,2009-07-22 16:49:12 UTC,2009-07-22 16:49:12 UTC
55689,50012,50099,2009-07-24,2009-07-24 01:15:49 UTC,2009-07-24 01:15:49 UTC
55692,50012,51161,2009-07-24,2009-07-24 01:15:54 UTC,2009-07-24 01:15:54 UTC
55743,50012,50099,2009-07-25,2009-07-25 01:49:20 UTC,2009-07-25 01:49:20 UTC
55746,50012,50007,2009-07-25,2009-07-25 01:49:20 UTC,2009-07-25 01:49:20 UTC
55749,50012,50712,2009-07-25,2009-07-25 01:49:20 UTC,2009-07-25 01:49:20 UTC
55752,50012,50049,2009-07-25,2009-07-25 01:49:20 UTC,2009-07-25 01:49:20 UTC
55755,50012,50018,2009-07-25,2009-07-25 01:49:20 UTC,2009-07-25 01:49:20 UTC
55758,50012,50054,2009-07-25,2009-07-25 01:49:20 UTC,2009-07-25 01:49:20 UTC
55806,50012,50667,2009-07-28,2009-07-28 01:32:33 UTC,2009-07-28 01:32:33 UTC
55809,50012,50049,2009-07-28,2009-07-28 01:32:34 UTC,2009-07-28 01:32:34 UTC
55812,50012,51336,2009-07-28,2009-07-28 01:32:34 UTC,2009-07-28 01:32:34 UTC
55815,50012,50074,2009-07-28,2009-07-28 01:32:34 UTC,2009-07-28 01:32:34 UTC
55818,50012,50343,2009-07-28,2009-07-28 01:32:34 UTC,2009-07-28 01:32:34 UTC
55941,50012,50045,2009-07-29,2009-07-29 01:18:37 UTC,2009-07-29 01:18:37 UTC
55944,50012,50712,2009-07-29,2009-07-29 01:18:37 UTC,2009-07-29 01:18:37 UTC
55947,50012,50018,2009-07-29,2009-07-29 01:18:37 UTC,2009-07-29 01:18:37 UTC
55950,50012,50618,2009-07-29,2009-07-29 01:18:37 UTC,2009-07-29 01:18:37 UTC
55953,50012,50279,2009-07-29,2009-07-29 01:18:38 UTC,2009-07-29 01:18:38 UTC
56295,50012,50045,2009-08-04,2009-08-04 02:23:59 UTC,2009-08-04 02:23:59 UTC
56298,50012,51300,2009-08-04,2009-08-04 02:24:02 UTC,2009-08-04 02:24:02 UTC
56301,50012,51161,2009-08-04,2009-08-04 02:24:02 UTC,2009-08-04 02:24:02 UTC
56304,50012,51226,2009-08-04,2009-08-04 02:24:02 UTC,2009-08-04 02:24:02 UTC
56307,50012,50049,2009-08-04,2009-08-04 02:24:02 UTC,2009-08-04 02:24:02 UTC
56415,50012,50033,2009-08-04,2009-08-05 01:29:15 UTC,2009-08-05 01:29:15 UTC
56418,50012,50099,2009-08-04,2009-08-05 01:29:18 UTC,2009-08-05 01:29:18 UTC
56421,50012,50712,2009-08-04,2009-08-05 01:29:18 UTC,2009-08-05 01:29:18 UTC
56424,50012,50826,2009-08-04,2009-08-05 01:29:18 UTC,2009-08-05 01:29:18 UTC
56427,50012,50018,2009-08-04,2009-08-05 01:29:18 UTC,2009-08-05 01:29:18 UTC
56430,50012,50279,2009-08-04,2009-08-05 01:29:18 UTC,2009-08-05 01:29:18 UTC
56586,50012,51161,2009-08-07,2009-08-07 01:21:05 UTC,2009-08-07 01:21:05 UTC
56589,50012,50049,2009-08-07,2009-08-07 01:21:05 UTC,2009-08-07 01:21:05 UTC
56592,50012,50617,2009-08-07,2009-08-07 01:21:05 UTC,2009-08-07 01:21:05 UTC
56595,50012,50074,2009-08-07,2009-08-07 01:21:05 UTC,2009-08-07 01:21:05 UTC
56598,50012,50343,2009-08-07,2009-08-07 01:21:05 UTC,2009-08-07 01:21:05 UTC
56637,50012,50099,2009-08-08,2009-08-08 01:25:50 UTC,2009-08-08 01:25:50 UTC
56640,50012,50809,2009-08-08,2009-08-08 01:25:50 UTC,2009-08-08 01:25:50 UTC
56643,50012,50712,2009-08-08,2009-08-08 01:25:50 UTC,2009-08-08 01:25:50 UTC
56721,50012,50349,2009-08-11,2009-08-11 01:43:12 UTC,2009-08-11 01:43:12 UTC
56724,50012,51161,2009-08-11,2009-08-11 01:43:12 UTC,2009-08-11 01:43:12 UTC
56727,50012,51226,2009-08-11,2009-08-11 01:43:12 UTC,2009-08-11 01:43:12 UTC
56730,50012,50617,2009-08-11,2009-08-11 01:43:12 UTC,2009-08-11 01:43:12 UTC
56733,50012,50074,2009-08-11,2009-08-11 01:43:12 UTC,2009-08-11 01:43:12 UTC
56736,50012,50343,2009-08-11,2009-08-11 01:43:12 UTC,2009-08-11 01:43:12 UTC
56937,50012,50099,2009-08-14,2009-08-14 01:22:37 UTC,2009-08-14 01:22:37 UTC
56940,50012,51161,2009-08-14,2009-08-14 01:22:37 UTC,2009-08-14 01:22:37 UTC
56943,50012,51047,2009-08-14,2009-08-14 01:22:37 UTC,2009-08-14 01:22:37 UTC
56946,50012,50074,2009-08-14,2009-08-14 01:22:37 UTC,2009-08-14 01:22:37 UTC
56949,50012,50343,2009-08-14,2009-08-14 01:22:37 UTC,2009-08-14 01:22:37 UTC
57105,50012,50033,2009-08-19,2009-08-19 01:34:13 UTC,2009-08-19 01:34:13 UTC
57108,50012,50099,2009-08-19,2009-08-19 01:34:14 UTC,2009-08-19 01:34:14 UTC
57111,50012,50809,2009-08-19,2009-08-19 01:34:14 UTC,2009-08-19 01:34:14 UTC
57114,50012,50047,2009-08-19,2009-08-19 01:34:14 UTC,2009-08-19 01:34:14 UTC
57117,50012,50049,2009-08-19,2009-08-19 01:34:14 UTC,2009-08-19 01:34:14 UTC
57120,50012,50018,2009-08-19,2009-08-19 01:34:14 UTC,2009-08-19 01:34:14 UTC
57225,50012,50033,2009-08-21,2009-08-21 01:10:12 UTC,2009-08-21 01:10:12 UTC
57228,50012,50712,2009-08-21,2009-08-21 01:10:23 UTC,2009-08-21 01:10:23 UTC
57231,50012,50617,2009-08-21,2009-08-21 01:10:24 UTC,2009-08-21 01:10:24 UTC
57297,50012,51687,2009-08-24,2009-08-25 01:22:25 UTC,2009-08-25 01:22:25 UTC
57300,50012,50049,2009-08-24,2009-08-25 01:22:25 UTC,2009-08-25 01:22:25 UTC
57303,50012,51226,2009-08-24,2009-08-25 01:22:25 UTC,2009-08-25 01:22:25 UTC
57306,50012,50617,2009-08-24,2009-08-25 01:22:25 UTC,2009-08-25 01:22:25 UTC
57420,50012,50033,2009-08-26,2009-08-26 01:24:07 UTC,2009-08-26 01:24:07 UTC
57423,50012,50007,2009-08-26,2009-08-26 01:24:12 UTC,2009-08-26 01:24:12 UTC
57426,50012,50712,2009-08-26,2009-08-26 01:24:12 UTC,2009-08-26 01:24:12 UTC
57429,50012,50047,2009-08-26,2009-08-26 01:24:12 UTC,2009-08-26 01:24:12 UTC
57432,50012,50049,2009-08-26,2009-08-26 01:24:12 UTC,2009-08-26 01:24:12 UTC
57435,50012,50018,2009-08-26,2009-08-26 01:24:12 UTC,2009-08-26 01:24:12 UTC
57438,50012,50054,2009-08-26,2009-08-26 01:24:12 UTC,2009-08-26 01:24:12 UTC
57441,50012,50279,2009-08-26,2009-08-26 01:24:12 UTC,2009-08-26 01:24:12 UTC
57558,50012,50007,2009-08-27,2009-08-28 01:35:15 UTC,2009-08-28 01:35:15 UTC
57561,50012,51161,2009-08-27,2009-08-28 01:35:15 UTC,2009-08-28 01:35:15 UTC
57564,50012,51227,2009-08-27,2009-08-28 01:35:15 UTC,2009-08-28 01:35:15 UTC
57567,50012,51714,2009-08-27,2009-08-28 01:35:15 UTC,2009-08-28 01:35:15 UTC
57669,50012,50045,2009-08-28,2009-08-29 18:14:24 UTC,2009-08-29 18:14:24 UTC
57672,50012,50712,2009-08-28,2009-08-29 18:14:24 UTC,2009-08-29 18:14:24 UTC
57675,50012,50018,2009-08-28,2009-08-29 18:14:24 UTC,2009-08-29 18:14:24 UTC
57699,50012,51687,2009-08-31,2009-09-01 01:27:31 UTC,2009-09-01 01:27:31 UTC
57702,50012,51161,2009-08-31,2009-09-01 01:27:31 UTC,2009-09-01 01:27:31 UTC
57705,50012,50049,2009-08-31,2009-09-01 01:27:31 UTC,2009-09-01 01:27:31 UTC
57708,50012,51226,2009-08-31,2009-09-01 01:27:31 UTC,2009-09-01 01:27:31 UTC
57711,50012,50673,2009-08-31,2009-09-01 01:27:31 UTC,2009-09-01 01:27:31 UTC
57714,50012,50018,2009-08-31,2009-09-01 01:27:31 UTC,2009-09-01 01:27:31 UTC
57717,50012,51714,2009-08-31,2009-09-01 01:27:31 UTC,2009-09-01 01:27:31 UTC
57789,50012,50007,2009-09-01,2009-09-02 01:22:16 UTC,2009-09-02 01:22:16 UTC
57792,50012,50045,2009-09-01,2009-09-02 01:22:16 UTC,2009-09-02 01:22:16 UTC
57795,50012,50809,2009-09-01,2009-09-02 01:22:16 UTC,2009-09-02 01:22:16 UTC
57798,50012,50712,2009-09-01,2009-09-02 01:22:16 UTC,2009-09-02 01:22:16 UTC
57801,50012,50049,2009-09-01,2009-09-02 01:22:16 UTC,2009-09-02 01:22:16 UTC
57804,50012,50617,2009-09-01,2009-09-02 01:22:16 UTC,2009-09-02 01:22:16 UTC
57807,50012,50279,2009-09-01,2009-09-02 01:22:16 UTC,2009-09-02 01:22:16 UTC
57984,50012,51687,2009-09-03,2009-09-04 01:56:08 UTC,2009-09-04 01:56:08 UTC
57987,50012,51047,2009-09-03,2009-09-04 01:56:08 UTC,2009-09-04 01:56:08 UTC
57990,50012,51714,2009-09-03,2009-09-04 01:56:08 UTC,2009-09-04 01:56:08 UTC
58071,50012,50033,2009-09-05,2009-09-05 01:25:31 UTC,2009-09-05 01:25:31 UTC
58074,50012,50007,2009-09-05,2009-09-05 01:25:31 UTC,2009-09-05 01:25:31 UTC
58077,50012,50045,2009-09-05,2009-09-05 01:25:31 UTC,2009-09-05 01:25:31 UTC
58080,50012,50712,2009-09-05,2009-09-05 01:25:31 UTC,2009-09-05 01:25:31 UTC
58083,50012,50018,2009-09-05,2009-09-05 01:25:31 UTC,2009-09-05 01:25:31 UTC
58143,50012,51687,2009-09-07,2009-09-08 04:51:59 UTC,2009-09-08 04:51:59 UTC
58146,50012,51161,2009-09-07,2009-09-08 04:51:59 UTC,2009-09-08 04:51:59 UTC
58149,50012,51226,2009-09-07,2009-09-08 04:51:59 UTC,2009-09-08 04:51:59 UTC
58152,50012,51047,2009-09-07,2009-09-08 04:51:59 UTC,2009-09-08 04:51:59 UTC
58155,50012,50018,2009-09-07,2009-09-08 04:51:59 UTC,2009-09-08 04:51:59 UTC
58158,50012,51714,2009-09-07,2009-09-08 04:51:59 UTC,2009-09-08 04:51:59 UTC
58404,50012,50033,2009-09-11,2009-09-13 22:22:17 UTC,2009-09-13 22:22:17 UTC
58407,50012,50809,2009-09-11,2009-09-13 22:22:17 UTC,2009-09-13 22:22:17 UTC
58410,50012,50007,2009-09-11,2009-09-13 22:22:17 UTC,2009-09-13 22:22:17 UTC
58413,50012,50712,2009-09-11,2009-09-13 22:22:17 UTC,2009-09-13 22:22:17 UTC
58416,50012,50049,2009-09-11,2009-09-13 22:22:17 UTC,2009-09-13 22:22:17 UTC
58419,50012,50018,2009-09-11,2009-09-13 22:22:17 UTC,2009-09-13 22:22:17 UTC
58422,50012,51687,2009-09-10,2009-09-13 22:23:12 UTC,2009-09-13 22:23:12 UTC
58425,50012,50049,2009-09-10,2009-09-13 22:23:12 UTC,2009-09-13 22:23:12 UTC
